text,date,user
There is an ongoing “game under the covers” for Sweden to join NATO’s task force against Russia — as always http://translate.google.co.uk/translate?hl=&sl=sv&tl=en&u=http%3A%2F%2Fwww.svd.se%2Fhemlig-process-tar-sverige-mot-natos-elitstyrka%2Fom%2Fdet-skarpta-sakerhetslaget&sandbox=1,2015-09-18 05:49:02,voidiss
"Wow! This’d be amazing, good luck! And also it’d be a funny shot agst Obama – think of his shock knowing he has lost the prize b/cos of you!",2015-09-18 06:59:42,voidiss
"Emmy, yes, I understand your point and you’re right. It surprises me, I thought Avaaz was a pretty good and reliable org.",2015-09-18 07:01:09,voidiss
Sad to know the contrary.,2015-09-18 07:01:12,voidiss
"Oh. Thank you very much for the info. Great, I add Avaaz to the already-long list of crappy orgs.",2015-09-18 07:43:17,voidiss
"If I think it’s been one of the first platforms I used to inform myself abt impo issues before knowing WL a few years ago, I want to vomit.",2015-09-18 07:43:50,voidiss
"Anyway, I agree with Emmy. Not just in the UK — also in Italy many people see it as a good platform.",2015-09-18 07:44:00,voidiss
And in fact I was advised to read some of their campaigns by a number of teachers here.,2015-09-18 07:44:04,voidiss
"Yes, they did one about Manning in 2010/11, this link is in Italian: https://secure.avaaz.org/it/bradley_manning/?cl=1014776318&v=8817",2015-09-18 08:11:25,voidiss
‘Another lesson learnt”: absolutely yes.,2015-09-18 08:12:04,voidiss
"Sorry, I was out.",2015-09-18 09:33:19,voidiss
"Anyway, I’ve found the same petition link in English here: http://www.avaaz.org/en/bradley_manning/",2015-09-18 09:33:38,voidiss
"I know it is from 2010/2011 b/cos I saw it in that period, I received the email (I followed Avaaz newsletter, as I said).",2015-09-18 09:34:05,voidiss
"After that email I didn’t personally see new developments, but it may have been due to my inability to inform myself properly at the time.",2015-09-18 09:34:47,voidiss
At the top of that article they claimed Manning was moved to a less strict prison thanks to their petition and the 500.000 signatures.,2015-09-18 09:34:59,voidiss
But I’ve searched a bit online and I have found no links about protests in Washington DC for Manning organized by Avaaz.,2015-09-18 09:35:16,voidiss
"Also on Manning support website they recognized the big amount of support the initiative had raised, but said",2015-09-18 09:35:47,voidiss
"“according to the site the petition will be delivered to Washington etc etc”,",2015-09-18 09:36:02,voidiss
not that it has actually been delivered: http://www.chelseamanning.org/news/avaaz-org-joins-the-fight-to-stop-the-torture-of-bradley-manning,2015-09-18 09:36:06,voidiss
Oh-oh. I know which is the European partner: Res Publica https://en.wikipedia.org/wiki/ResPublicahttps://archive.is/z1evm#selection-517.0-517.227https://archive.is/tqLTK#selection-1143.250-1143.672https://archive.is/GSQr9#selection-613.150-613.217http://blogs.telegraph.co.uk/news/alexsingleton/100018739/is-phillip-blond-now-david-camerons-most-influential-thinker/,2015-09-18 12:12:16,voidiss
"So apparently Avaaz has its roots both in MoveOn fundraising for Obama, and in ResPublica whose director has ties with Tories. Telling?",2015-09-18 12:12:20,voidiss
"Anyway, completely agree with Emmy about the danger of such a platform.",2015-09-18 12:12:44,voidiss
"And they’re dangerous because they’re not just corrupted and lying, they’re even completely incompetent in matter of security/technology and yet they were pretending to be able to offer a good and reliable supply of satellite phones to Syrians etc. Without caring about someone else’s life. But well, if they sell lists to US democrats, they’re not going to be held accountable for those possible lives losses, of course.",2015-09-18 12:13:15,voidiss
"About “who funds Res Publica and Demos”, I’ve found this project: http://whofundsyou.org/abouthttp://whofundsyou.org/org/demoshttp://whofundsyou.org/org/respublicahttp://www.politicalinnovation.org/2012/06/new-website-highlights-secretive-world-of-think-tank-funding/",2015-09-18 13:14:45,voidiss
"I agree with you, Emmy. Also, despite the bias in the article, Frontpagemag highlighted that Avaaz founders were connected to Soros’ OSF. I’m not so well informed on OSF/Soros, but what I know is that they have a huge influence and they control many things in the world and, as some people like Glenn Beck think, also in politics… so it’s not reassuring.",2015-09-18 13:15:26,voidiss
Listen now to the clip!,2015-09-18 13:15:52,voidiss
"Oh, yes! I remember them. Well, it may explains many things. It would be useful if that site kept asking for these “transparency reports”, since it seems they have done only that 20 think tanks survey and stop.",2015-09-18 13:38:51,voidiss
Thank you too for telling me about Avaaz’s misbehavior in first place! 🙂,2015-09-18 13:55:09,voidiss
‘Night! 😀,2015-09-18 14:15:03,voidiss
"Yes, good idea!",2015-09-18 15:19:55,voidiss
Isn’t there a way to read this without the subscription? http://www.society-magazine.fr/magazines/society-15/,2015-09-20 05:15:04,voidiss
Just the NYT who has ranted so much against the Sony release!,2015-09-20 11:09:50,voidiss
Thank you for all these resources!,2015-09-21 01:25:08,voidiss
This http://foreignpolicy.com/2015/09/18/exclusive-the-pentagon-is-preparing-new-war-plans-for-a-baltic-battle-against-russia/?utm_content=buffer0175d&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,2015-09-21 01:31:45,voidiss
Not to think about the implication for Snowden of a possible conflict with Russia; he’d be target of more and more attacks and smears,2015-09-21 01:33:10,voidiss
"in the Sunday Times style, just more ‘credible’, I suppose.",2015-09-21 01:33:16,voidiss
Abt Syriza election… I find everything really sad. Tsipras’s been re-elected w/ complete different purpose compared to his initial wish of,2015-09-21 02:16:48,voidiss
"fighting back austerity, which now he has to implement. It’s tragic & telling of how expert the EU has been in forcing Greece to its knees.",2015-09-21 02:17:17,voidiss
http://foreignpolicy.com/2015/09/20/alexis-tsiprass-victory-means-he-must-now-implement-austerity-greece-had-long-rejected/?utm_content=bufferc5146&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,2015-09-21 02:17:22,voidiss
"Like this quote, which underlines EU has lost its fear for Tsipras’ strong/not submissive line b/c it has actually been able to break it.",2015-09-21 02:18:35,voidiss
“There was talk of an austerity party breaking the mould of post “great recession” politics. EU political establishment looked on in horror.,2015-09-21 02:19:50,voidiss
The financial markets trembled. All the euphoria and most of the apprehension had disappeared by the time Greeks voted today.”,2015-09-21 02:20:05,voidiss
http://www.theguardian.com/world/2015/sep/20/greece-the-election-is-over-the-economic-crisis-is-not,2015-09-21 02:20:09,voidiss
"Hazelpress, finally someone has taken into consideration and made an analysis about the points you underlined in your article, i.e. the global economy costs of climate change. And the results of their research are quite scaring: https://www.washingtonpost.com/news/energy-environment/wp/2015/09/21/scientists-calculate-the-dramatic-economic-cost-of-a-warming-arctic/http://www.nature.com/articles/nclimate2807.epdf?referrer_access_token=bRhMWpH-QNTTWRzC5EipQ9RgN0jAjWel9jnR3ZoTv0NWlZhzD30NI0yu2RLMboRhJWtfwhrUpTnSuplben259hzierVYx_5vNs_D5yKjZJGhB3AAmOENrvhEU8qOhbI1T-1ct3kbt6ZkXWXz5L5Bkq4J8pvhdu58LlZUL4qJ-pQHZukEfytTTt1gbOG0xcTQVUBI5QL9SH1WjIHEurHlEJDK3he35wKBEUz7CBV1yyMtLeyuQEH1At5bAlHtRdusRUOoD0bAJXcVO1-0WUrz0g%3D%3D&tracking_referrer=news.sciencemag.org",2015-09-21 09:11:04,voidiss
"No, I’ve never done it but I’m checking now — actually I don’t even know precisely the events about the Wilson plot, I’ll read about it. Do you mean it in connection to recent threats of a ‘coup’ against Corbyn?",2015-09-21 13:02:20,voidiss
In this cable there are not reference to any kind of plot but there are many considerations about Wilson’s weak points and tensions between the party about this policy and his figure in general: https://wikileaks.org/plusd/cables/1973LONDON14396_b.html#efmAgNAi_AwaA4J,2015-09-21 14:55:16,voidiss
"All very interesting material and reasonings, thank you.",2015-09-22 04:04:47,voidiss
I found a 1973 cable: Wilson pledged to start nazionalization/public ownership pushing party “whole further to left” https://wikileaks.org/plusd/cables/1973LONDON11341_b.html,2015-09-22 04:04:49,voidiss
"Very interesting article about what PigGate hides behind a dead pig, a dick and endless mockery against Cameron: http://www.robfahey.co.uk/blog/the-pm-the-pig-and-musings-on-power/",2015-09-22 09:30:09,voidiss
"This mere fact tells us how “good” Avaaz is considered among the majority of people. As WL said, it’s great at getting involved with “mediagenic issues”.",2015-09-22 14:06:49,voidiss
"About PigGate, thank you Emmy, I agree. It has somehow hilarious nuance, that precisely the storage of personal information is what in the end can pose a threat to govt members themselves. A sort of backlash. The sad thing is that they willingly accept the game in order to gain the position they want and the career they dream. So in the end it’s a useless backlash, it just gives some more hypocrisy.",2015-09-22 14:06:52,voidiss
More on US covert strategies to destabilize and thwart Latin America’s governments which don’t comply with their interests: http://shadowproof.com/2015/09/24/us-targets-bolivia-with-secret-drug-indictments-against-evo-morales-government/,2015-09-24 11:44:17,voidiss
"I think MGT is slyer than Siggi, he manages to avoid direct criminal acts which can lead to charges, so he can keep going with his “job”.",2015-09-25 12:57:38,voidiss
"LOOL! A so-called ‘Feminazi’ would start ranting against you now because omg, you’re objectifying women!",2015-09-26 07:00:41,voidiss
"Very interesting article about climate change; the author finds a possible solution in a “global non-violent constitutional climate insurgency” — and actually I think that governments have come to the same conclusion and have understood that this would be the approach, that’s why they’re trying to “criminalize” environmentalism everywhere, to foil their major narrative of “legality of civil disobedience” from the start (Australia with #FreeKaren is just the latest example of a long list) http://www.truth-out.org/news/item/32933-reversing-climate-change-what-will-it-take",2015-09-26 18:08:25,voidiss
"In theory this idea has a great potential, imo, but I can’t understand if it might actually work. Yes, on this issue there’s a tendency of populations to act more and on a vaster scale than on other issues, but it seems really difficult to coordinate all the singular movements on a global scale, and either that they would succeed in build the common belief that “governments are acting in an illegal way”. There are still too many people that doesn’t perceive climate change as an immediate threat, and moreover, the idea of the State being “inherently good” is still entrenched in the average people — in the end, it’s a concept that comes to us from antiquity. I think the process of perception reversal would take too long…",2015-09-26 18:10:15,voidiss
"Prof. Marcello Ferrada de Noli on the JA case, specifically on Ny’s EAW http://reports.swedhr.org/deutsche-welle-interview-on-the-case-assange-with-prof-marcello-ferrada-de-noli-swedhr-chairman/",2015-09-27 12:30:59,voidiss
"I’m still searching, but for now I haven’t found that excerpt – another one, but not that one.",2015-09-28 04:10:58,voidiss
"In the end I wasn’t able to find the excerpt in Italian, I’m sorry…",2015-09-28 09:54:18,voidiss
"Today is the Right To Know Day, I’ve found this chart about ratings of different countries around the world on FOIAs legal framework: http://www.rti-rating.org/country-data",2015-09-28 09:54:29,voidiss
"Oh, what you’re saying makes me remember that article about the experiment of fooling media with the “chocolate is good for your diet” claim. I was pretty shocked reading that the media actually believed it, things seem really bad in the health journalism sector.",2015-09-28 11:29:06,voidiss
"By the way, Corbyn is definitely great. https://twitter.com/OpNimr/status/647818221949685760",2015-09-28 11:29:30,voidiss
"About the similarities and differences between Corbyn and Sanders in the US, there is this interesting interview with Chomsky — which actually is broader, about movements of change and current capitalist system: http://www.salon.com/2015/09/25/noam_chomsky_bernie_sanders_cant_save_america_partner/",2015-09-28 11:44:57,voidiss
"Thanks, Emmy!",2015-09-28 17:00:15,voidiss
I’ve found another article about Corbyn/Sanders and US Democrats in general. It doesn’t give a nice image of Sanders: http://www.counterpunch.org/2015/09/25/the-new-repression-if-only-sanders-were-more-of-a-corbyn-and-less-of-a-clinton/,2015-09-28 17:00:33,voidiss
Again the silly idea that activists like protesting for protest’s sake and simply to “feel good” opposing politics.,2015-09-29 01:05:15,voidiss
[Tweet] https://twitter.com/jamesrbuk/status/648763851475914752 And of course Ball’s approval.,2015-09-29 01:05:24,voidiss
"From bad to worse! We started with WikiLeaks being “malicious foreign actor”, now every journalist could be “unprivileged belligerent” http://www.truth-out.org/news/item/32999-free-speech-gets-the-death-penalty",2015-09-30 11:03:36,voidiss
An email analyzing worldwide reactions both by media and government bodies to 2010 cables: https://foia.state.gov/searchapp/DOCUMENTS/May2014/F-2013-07099/DOC_0C05437838/C05437838.pdf,2015-09-30 15:42:54,voidiss
Dealing with Turkey FM on WikiLeaks issue: https://foia.state.gov/searchapp/DOCUMENTS/HRCEmail_SeptemberWeb/O-2015-08630-140/DOC_0C05778132/C05778132.pdf,2015-09-30 15:53:54,voidiss
"Essential parts in this email are redacted, but I suppose it’s about State Department calling various governments’ members about WL issue: https://foia.state.gov/searchapp/DOCUMENTS/HRCEmail_SeptemberWeb/O-2015-08630-140/DOC_0C05778032/C05778032.pdf",2015-09-30 15:57:56,voidiss
"Apparently, Hillary’s “leadership around WikiLeaks has inspired people in the country, it encourages them to overcome the unexpected challenges they face in their own lives” https://foia.state.gov/searchapp/DOCUMENTS/HRCEmail_SeptemberWeb/O-2015-08630-139/DOC_0C05776452/C05776452.pdf",2015-09-30 16:00:12,voidiss
Remember the “cables show that US govt is telling the truth” argument they were trying to push: https://foia.state.gov/searchapp/DOCUMENTS/HRCEmail_August_Web/IPS-0110/DOC_0C05772032/C05772032.pdfhttps://foia.state.gov/searchapp/DOCUMENTS/HRCEmail_August_Web/IPS-0111/DOC_0C05777504/C05777504.pdf,2015-09-30 16:20:59,voidiss
More reports on media coverage in Sri Lanka and Maldives: https://foia.state.gov/searchapp/DOCUMENTS/May2014/F-2013-07099/DOC_0C05437815/C05437815.pdf,2015-09-30 16:25:20,voidiss
🙂,2015-09-30 16:45:49,voidiss
Indeed! Ass-licking over and over.,2015-09-30 16:57:44,voidiss
It adds to the State Department’s “religious tendency”.,2015-09-30 17:12:11,voidiss
Look here! They’re almost complaining of technology and the diffusion of information it brings: https://foia.state.gov/searchapp/DOCUMENTS/HRCEmail_SeptemberWeb/O-2015-08631-164/DOC_0C05783818/C05783818.pdf,2015-09-30 17:12:46,voidiss
"LOL. A well-deserved taking, she will never forget it again.",2015-09-30 17:29:56,voidiss
Craig Murray on “Russian evil bombings” and Corbyn that “opened a Pandora’s box of ideas” https://www.craigmurray.org.uk/archives/2015/10/bombs-kill-shock/,2015-10-01 12:49:25,voidiss
LOL. It would be funny if now Crowley came out with another response claiming CBS is a bunch of liars who did planted questions to suck up to State Department.,2015-10-01 14:22:03,voidiss
"Well, predictable answer, he doesn’t expose himself either on one side or the other, he doesn’t say either “no they didn’t plant anything” or “yes they did plant”. By the way, this is a written version of the interview, I think: http://www.cbsnews.com/news/julian-assange-the-man-behind-wikileaks-04-09-2011/3/",2015-10-01 14:38:09,voidiss
SWEDHR’s analysis about Sweden collaboration on killing decision in Afghanistan and NATO membership: http://www.counterpunch.org/2015/09/25/the-new-repression-if-only-sanders-were-more-of-a-corbyn-and-less-of-a-clinton/,2015-10-02 03:11:01,voidiss
They underline three possible consequences of the involvement in Afghanistan.,2015-10-02 03:17:51,voidiss
"1) Sweden govt acted illegally and this is known also thanks to WL, so this may be the reason of Assange case.",2015-10-02 03:18:15,voidiss
2) This collaboration may be used to back NATO membership.,2015-10-02 03:18:31,voidiss
3) Sweden is now presented as HR champion with refugees but have responsibilities for Afghan ones.,2015-10-02 03:18:45,voidiss
"Oops, sorry! Wrong link, this is the SWEDHR’s analysis: http://reports.swedhr.org/swedish-doctors-for-human-rights-condemns-allegedly-participation-of-swedish-military-in-nato-drone-killings-decisions-in-afghanistan/",2015-10-02 06:21:34,voidiss
"An article about Sweden’s role in Syria. It funds the Syrian Coalition which has connections with Al-Qaeda and “is complicit in crimes at least as serious as those the Swedish government accuse the Syrian government of”. Again, Sweden may not be the “biggest villain” (as Turkey, Qatar, US etc), but it’s complicit http://www.globalresearch.ca/swedish-foreign-aid-to-allies-of-al-qaeda/5475724",2015-10-02 08:34:30,voidiss
"Following this theory, do you think that also other EU countries’ decision to take in many refugees (like Germany, for example) could have been prompted by US as a war strategy against Syrian government?",2015-10-02 09:01:30,voidiss
"Well, the first hypothesis would explain why Germany stated it will welcome only war-zone i.e. Syrian refugees and instead leave out Balkan ones: http://www.zerohedge.com/news/2015-10-01/germany-expel-european-migrants-make-room-syrian-refugees",2015-10-02 09:20:48,voidiss
"Thank you for the insight, btw!",2015-10-02 09:22:46,voidiss
"As if by coincidence Al Qaeda’s Nusra comes out again in the news, this time it’s used to criticize Russian attacks https://consortiumnews.com/2015/10/01/should-us-ally-with-al-qaeda-in-syria/",2015-10-02 09:53:46,voidiss
Apparently not considered a terrorist org anymore by NYT (?),2015-10-02 09:54:12,voidiss
The article speculates that Obama actually doesn’t want “regime change” in Syria.. but also Hillary emails show that likely this isn’t true.,2015-10-02 09:55:15,voidiss
I was trying to search the cables WL cited about Iraqi refugees. I don’t think I’ve found the exact cables… but in this one Iraq govt is said to try to discourage migration from the country (and France/Germany were involved): https://wikileaks.org/plusd/cables/08BRUSSELS1853_a.html#efmBCGBH4https://wikileaks.org/plusd/cables/07STOCKHOLM506_a.html#efmDJ0DSO,2015-10-02 12:36:38,voidiss
"[Tweet] https://twitter.com/rixstep/status/650232269077127168 Another wonderful example of Swedish justice (very similar to JA case’s modus operandi): preliminary investigation closed after 7 years for ‘lack of evidence’, after statute of limitation on some allegations. With a ridiculous compensation. http://rixstep.com/1/20151003,00.shtml",2015-10-03 03:14:05,voidiss
"Here is an excerpt from the book, I think: https://books.google.it/books?id=cT94BwAAQBAJ&pg=PT453&lpg=PT453&dq=assange+%22autistic,+megalomaniac+sex+creep%22+Franzen+Purity&source=bl&ots=R2cZioR-ni&sig=4l48H0KsDycdLa_hEphFDG1h2tw&hl=it&sa=X&ved=0CDEQ6AEwAmoVChMInuflqeOmyAIVTLoUCh2ZRQc-#v=onepage&q=assange%20%22autistic%2C%20megalomaniac%20sex%20creep%22%20Franzen%20Purity&f=false",2015-10-03 10:10:25,voidiss
"“Andreas imagines people googling ‘tad milliken’, seeing the words ‘Andreas Wolf’ and ‘statutory rape’ on the first pages of results, conflating his blondness and his line of work with the unfortunate ortographic proximity of ‘Andreas’ to ‘Assange’.”",2015-10-03 10:53:11,voidiss
"And further, “from the example of Assange, he’d learned the folly of making messianic claims about his mission” referring to Andreas Wolf, immediately after he’s said to have refused to upload some docs for fear. And WikiLeaks is described in Andreas words as a “neutral and unfiltered platform”.",2015-10-03 10:57:55,voidiss
Wow. This book is a full-blown smearing.,2015-10-03 10:58:10,voidiss
"Oh, finally UK has decided to come out in the daylight and admit their fuck-human-rights policy http://www.independent.co.uk/news/uk/politics/human-rights-are-no-longer-a-top-priority-for-the-government-says-foreign-office-chief-a6677661.html",2015-10-04 08:11:14,voidiss
During the anti-Tories protest in Manchester there were some armed police snipers on the rooftops: http://off-guardian.org/2015/10/05/tory-conference-protests-overseen-by-police-snipers/,2015-10-05 15:37:46,voidiss
"Ohoh, Barret Brown on Franzen and Purity! https://theintercept.com/2015/10/06/stop-sending-jonathan-franzen-novels/",2015-10-06 14:33:49,voidiss
New EU plan for Libyan smugglers has been announced. And see how reluctant and evasive the representatives are: http://www.theguardian.com/world/2015/oct/07/eu-hopes-to-begin-arresting-libyan-smugglers?CMP=share_btn_tw,2015-10-07 04:24:21,voidiss
"“EU officials’ve been vague abt how their plan will be put into action, spox for the op repeatedly avoiding direct questions on the subject”",2015-10-07 04:26:05,voidiss
"Yes! Absolutely great, perfectly timed! Finally we have that damn text! Thank you and the anonymous whistleblower! 😀",2015-10-09 06:25:58,voidiss
"Still no news from Sweden-Ecuador talks… I’m starting to worry, what are they doing?",2015-10-10 10:37:29,voidiss
Thank you very much for the link!,2015-10-10 15:24:53,voidiss
"I think it was opportunistic too. The other members tried to find a ‘balance’ with proposing her to ask the firs question etc etc, and if her aim was simply to highlight her point of view of the matter she would have accepted. Instead she went on with the most radical action, resigning, to make the point that “look at what Assange is doing to our community”.",2015-10-11 10:00:18,voidiss
"Oh, yes, Did was at the ‘Holy Trinity Of Whistleblowers’ play!",2015-10-11 10:07:47,voidiss
*Didi,2015-10-11 10:07:53,voidiss
"Anyway, I know a guy who studied at Cambridge and has just finished last year. I have contacted him, maybe he knows someone who could bring some actual facts in there, instead of all these smearings and libels.",2015-10-11 10:09:07,voidiss
"Yes, Didi even sent me an email in which she explicitly said “we work with Payday to support Assange, Chelsea Manning and other whistleblowers”. Clearer than this is impossible! Let’s wait for their statement.",2015-10-11 10:16:10,voidiss
"Yes, this one: http://womenagainstrape.net/inthemedia/we-are-women-against-rape-we-do-not-want-julian-as",2015-10-11 10:26:09,voidiss
"That “Josh2” comment is great. But the best phrase is: “Somebody could already today accuse Oliver and/or Gareth of sticking their private parts in the mouth of a dead pig, and turn it into a charge.” LOL",2015-10-11 10:28:45,voidiss
I’ll search!,2015-10-11 10:35:27,voidiss
"Yes, on that point I disagree, I haven’t retweeted his tweets about that. But this article isn’t focused on that, and it makes some important points, so maybe it’s worth using it anyway…",2015-10-11 10:40:36,voidiss
"Oh, well, likely. And I can understand him — all this shit is definitely absurd.",2015-10-11 10:43:43,voidiss
"Oh, well. About his sexism, this can make the point, I think: https://twitter.com/OliverMosley/status/606449237384007682",2015-10-11 10:57:33,voidiss
Oh my god. The MET police has decided to leave the physical siege at the Embassy. Oh. My. God. http://news.met.police.uk/news/covert-plan-at-ecuadorian-embassy-strengthened-after-removing-dedicated-guards-132799?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid,2015-10-12 06:17:49,voidiss
"They continue the operation tonarrest JA if he goes out the Embassy, but not with physical presence of police officers.",2015-10-12 06:18:39,voidiss
"Anyway, of course: “The MPS will not discuss what form its continuing operation will take or the resourcing implications surrounding it.”",2015-10-12 06:19:09,voidiss
"I would really like to know what other they have in plan to keep the operation going. We know they would have never let the siege go without having a solid alternative, so now they must feel “strong” enough to do so. And I’m wondering what tools they have. Also, I’m wondering if it isn’t a strategy to weaken the pressure JA case could put on various governments/courts with the proportionality issue. But anyway, these are good news, finally it has happened!",2015-10-12 06:27:10,voidiss
Do you mean that you will bring the MET in court over the breach?,2015-10-12 07:09:32,voidiss
"Great Rixstep article answering back to Chortley and the Union. Interesting thoughts on presumption of innocence. http://rixstep.com/2/20151012,00.shtml",2015-10-13 03:39:53,voidiss
CounterPunch on the ‘Cambridge Union Assange affair’ and the gossipy tendencies of colleges: http://www.counterpunch.org/2015/10/13/assange-and-the-village-gossipers/,2015-10-13 13:12:17,voidiss
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/654027047723999235/654027047749160960/HMGDyIpF.jpg This part is great.,2015-10-13 13:12:54,voidiss
"Oh, also, CounterPunch’s detailed analysis of the TPP IP Chapter’s internet-related provisions: http://www.counterpunch.org/2015/10/13/all-rights-reserved-now-we-know-the-final-ttp-is-everything-we-feared/",2015-10-13 13:19:19,voidiss
"Oh, sorry if I didn’t answer, I wasn’t online.",2015-10-13 16:01:19,voidiss
“Swedish Doctors for Human Rights propose to EU a redefinition of the concept refugee and of asylum eligibility criteria” http://reports.swedhr.org/swedish-doctors-for-human-rights-propose-a-redefinition-of-the-concept-political-refugee-and-the-asylum-eligibility-criteria/,2015-10-14 01:59:16,voidiss
Democratic presidential candidates’ debate on Tuesday: a question regarding what would they do about Snowden and whistleblowing was asked https://www.rt.com/usa/318617-democrats-debate-snowden-hero-traitor/,2015-10-14 02:06:51,voidiss
IPT rules that ‘Wilson doctrine’ on MPs communications is invalid and they can be subjected to GCHQ surveillance http://www.theguardian.com/world/2015/oct/14/gchq-monitor-communications-mps-peers-tribunal-wilson-doctrine?CMP=twt_gu,2015-10-14 03:05:11,voidiss
I haven’t understood if the initial complaint (merely related to MPs’ comms) was indirectly implying that everyone else’s comms,2015-10-14 03:06:47,voidiss
"actually should be surveilled but only MPs’ shouldn’t. Because if it’s like that, those two MPs who complained first are utter hypocrites.",2015-10-14 03:07:00,voidiss
But apart from that… I have a feeling that the major GCHQ effort will be directed at Corbyn.,2015-10-14 03:07:10,voidiss
"It’s saddening, deeply saddening. Once innovative and strong movements such as feminism are turning into a doctrine. Feminism started long ago and it was a wave of change… I remember the suffragettes in ‘900, for example; Alice Paul and women’s right to vote in America. They protested and fight and even were jailed for this, they represented a strong dissent. And now… now feminism is the emobiement of stagnation. It can be used to promote a certain propaganda, to censor and to defend only a close group’s human rights leaving out all the rest to be destroyed: But more than this, it is ‘conquering the term’; I mean, real feminism isn’t that “trigger warning”/”rape culture” crap, but this flawed part of feminism has grown and grown and of course — as every other conservative/reactionary ideology — has got the better of true feminism and crippled it by becoming the widespread conception of the term. Now everyone who wants to make people know that cares about women’s rights and has desire to fight for them, has to define himself/herself feminist, because if you don’t do, you have less credibility in the realm of feminism, but by doing so you’re indirectly endorsing a doctrine which is wrong and obliges you to adapt to it if you don’t want to be left out.",2015-10-14 09:34:12,voidiss
"And this hyper-sensitivity in colleges, this “microaggression” thing, is slowly building up an environment which should stay in a dystopian book, not in our reality. An environment in which everyone must be always kind to everyone, in which everyone must only express accepted views in a group think system and leave out dissenting/radical opinion. And again, all this just helps to value more well-being instead of free speech – expressed with other words, but it’s the same old contrast of security vs freedom so loved by NSA and every govt. Another symptom of this widespread culture which molds people into living and dissolving into their restricted area of comfort, without daring to go out of it, challenge the order. Family, job, money. If they have this, they are happy and all the rest can die in front of their eyes and they won’t see. And hypocritically they keep saying “ah, this world is shit, I’d like to see it change” but then they do nothing to actually change it. “I would but I can’t”.",2015-10-14 09:34:20,voidiss
"Yes, absolutely agree!",2015-10-14 11:09:28,voidiss
"Oh, wonderful. Go ahead, invent some new crap to smear over and over.",2015-10-14 15:20:35,voidiss
"…Oh, the good old confusing rethorics!",2015-10-14 15:33:30,voidiss
"Yes, my mum’s a doctor and suggests the same! Especially physiotherapy for more long-term effect, hopefully. I hope he’ll feel better soon.",2015-10-15 01:53:13,voidiss
"What the hell. Another Ball’s article, again apparently based on internal Ecuadorian documents: http://www.buzzfeed.com/jamesball/revealed-ecuador-thwarted-deal-between-julian-assange-and-sw#.rdaMyvEQO",2015-10-15 08:31:23,voidiss
"How can we know that Correa would ‘clear out’ those who said that? How can we know that this isn’t Correa’s thought too? Ball’s article has been done for smearing purpose, yes, it’s very clear, but if those statements are true, how can we know that this isn’t the secret line of the whole Ecuadorian govt? I know that this is precisely Ball’s aim, but if (and only if, since I wouldn’t bet, given that we’re talking about Ball) those documents are true, how can the Ecuadorian govt be trusted anymore? I mean, that Alexis Mera is the legal secretary. I don’t know, I’m quite scared and I don’t know what to think. I mean, we have always known that Ecuador doesn’t agree with WikiLeaks but simply grants JA asylum because of the threats to his human rights, but I would have never imagined they could say something like: “If he fights with us, we will fire him off to jail in Sweden.” But maybe it’s simply Ball who has built up everything just to spread mistrust.",2015-10-15 09:02:11,voidiss
"Anyway, the FOI idea would be interesting!",2015-10-15 09:02:15,voidiss
"Yes, worth asking him these things, you’re right — and if he hasn’t contacted anyone from Sweden, how he has verified that the documents are true, if he has. Also, it’s worth noting that he always puts only the beginning of the “leaked docs” in the article, for example just a little bit of the Ny email. Why doesn’t he put it in complete form? Is there something in the rest of email that doesn’t play his game?",2015-10-15 09:18:43,voidiss
"Wait! Regarding the Ny’s e-mail we still know nothing, but now that I’ve checked, about the Swedish Ministry doc there’s no need for a FOIA, we already have the correspondence of that period and even Ecuador’s response (which is in Swedish, however) to that precise statement: http://filebin.ca/2Bf3xwK4Rkho/Appendix2.pdf",2015-10-15 09:47:40,voidiss
"Re MRI, yes… Swedish media are showing their nature once more, censorship over censorship. There’s only The Local Sweden: http://www.thelocal.se/20151015/ecuador-grant-julian-assange-safe-passage",2015-10-15 10:01:09,voidiss
"These come from a FOIA, anyone can obtain them, so I don’t know, probably he simply used them to corroborate and put more ‘substance’ in its article. He uses only a selected part of them, only the Swedish Ministry statement, without including Ecuador’s response or further correspondence, so probably he just needed that bit to play his game, his “Ecuador stalled the proceedings” line.",2015-10-15 10:12:57,voidiss
Educating at the hypothetical protest is a good idea. If only I didn’t live in Italy…,2015-10-16 02:19:18,voidiss
"(And oh, god, hope that that one isn’t even a remote possibility…)",2015-10-16 02:22:31,voidiss
"Definitely. It’s one of the most stupid smears. After all this time, journalists keep basing their points on O’Hagan’s discredited piece.",2015-10-18 09:44:51,voidiss
Totally unfit for life. Worse than “governments are inherently good” line.,2015-10-18 10:06:47,voidiss
"I’ve seen, it’s quite scaring. “You can say what you like but no one will hear you. And also, you’ll think no one cared, so you’ll give up trying.”",2015-10-18 15:57:16,voidiss
