text,date,user
"[Card-summary_large_image] http://www.independent.co.uk/news/world/modern-art-was-cia-weapon-1578808.html On another matter, WL shared an article from 1995 on CIA promoting American Expressionism, I can’t help wondering the parallel with Identity politics who have perhaps derailed more meaningful Human Rights struggles and anti-war political struggle, which eventually let the bomination of a US female presidential candidate receiving 20% of her political campaign being financed by Saudi Arabia!!!!!",2017-03-20 02:08:56,Emmy B
From 2015 when Louise Mensch was pushing the James Ball and WikiLeaks forum conspiracy theories about WL: https://archive.is/g6DLb,2017-03-22 14:16:18,Emmy B
Thanks Emmy. How dumb do those sycophantic responses look now.,2017-03-22 14:22:55,WISE Up Action
🙂,2017-03-22 14:24:17,Emmy B
https://origin-nyi.thehill.com/policy/cybersecurity/325267-lower-profile-companies-still-waiting-for-wikileaks-to-complete-info,2017-03-22 16:52:22,Emmy B
Constant interruptions on the audio live streaming!,2017-03-23 09:17:27,Emmy B
[Card-summary_large_image] http://www.insidecounsel.com/2017/03/23/should-your-general-counsel-worry-about-wikileaks Inside counsel: WL revelations a blessing in disguise:,2017-03-24 00:33:46,Emmy B
[Tweet] https://twitter.com/hdevalence/status/842526511915786240 More Jacob stories (re)surfacing,2017-03-24 00:43:58,WISE Up Action
"Which Emmy has already seen, I notice 🙂",2017-03-24 01:00:08,WISE Up Action
"Yes thanks wise up!Bizarreness, Kevin Gallagher retweeted this and after I posted a comment on the twitter thread I got a tweet from Isis Agora Lovecroft (is it me or does the name aspire to emulate British aristocratic onomatopoeia) which she then deleted, something like ‘I had to do something to stop him because of his behaviour’ – I blocked her not wanting to be anywhere near such individual, anyway does anyone know this lady’s real name?",2017-03-24 01:43:07,Emmy B
And it is perhaps the amazing world of the ethers which leaves so much room for the imagination that some eventually lose touch with reality.,2017-03-24 01:45:20,Emmy B
"[Card-player] https://www.youtube.com/watch?v=kpJvHxmYAXo @ wikileaks no doubt the interference with the press conference yesterday had a qualitative effect on it. Even the audio recordings circulating in you tube without the pauses are of doubly poor quality since by removing the pauses caused by the interference the audio has the appearance of a normal essay type monologue but of course if you are trying to pay attention and understand what is being said the interruptions are evident, although by first appearance not so easily detected due to the JA’s naturally steady tone of speech. For someone who perhaps may not have been aware with the interference and interruptions during the live transmission and hears the audio recording for example here: https://www.youtube.com/watch?v=kpJvHxmYAXo",2017-03-24 07:30:34,Emmy B
It’s a war. They hacked the three press conference systems last tuesday.,2017-03-24 07:51:49,WikiLeaks
"I see! it is the hardest of conditions still it did take place which was great, despite the problems. Old fashion technology as back up for the after event dissemination of information is important as journo’s reporting on this would want easy to copy quotes from JA. This release will be revisited for many months to come, and as the different parts of the release go ahead interest will fluctuate but progressively increase, so plan B (old fashion technology for a back up recording of the press conference not a bad idea) JA is right that tech co’s and tech journals/journalists reporting on the matter tend to ignore the political aspect of the issue, and so the analysis provided by WL during the press conference, bringing everything together (technical, political, geopolitical, legal) it is of great value in sparking discussions. Also, perhaps consider, at a time when the release is a bit further down, a round table discussion post publication with small number of ppl reviewing the releases so far, not live (no avoid interference), pre-recorded but with the possibility of going over the material and reviewing its impact (Brexit Club style but only 30-60 min long) of course it is easy for me to say… anyways we continue to be amazed at WL efforts to prevail no matter what so keep it up <3",2017-03-24 08:14:18,Emmy B
all the best!,2017-03-24 08:16:27,Emmy B
[Tweet] https://twitter.com/greekemmy/status/846659904869937152 Karin Rosander has answered my enquiry ‘Evasion-R-US’,2017-03-28 02:51:20,Emmy B
Good work Emmy. So all translation was completed around 16 March?,2017-03-28 02:57:19,WISE Up Action
It seems so. Still extraordinary amount of time. Plus the Swedish Ministry of Justice could have hanged on to the report for weeks before passing it on to the Swedish Prosecution Service.,2017-03-28 04:00:27,Emmy B
"What I find misleading is the expression ‘the report from Ecuador’ as it can be misconstrued to mean the report that was received directly from Ecuador on the 4th of January, rather than what the Swedish Prosecution Service actually means as ‘Report from Ecuador’ ie the Report prepared by the Ecuadorian Prosecution/Justice Ministry about the Interview with Mr Assange conducted 14/15 Nov 2016, which was passed on to the Swedish Ministry under MLA and which the Swedish Ministry passed on to the Swedish Prosecution Service on the 4th of January 2017 after it was received by them at some unspecified time during Nov/Dec 2016.",2017-03-28 04:05:30,Emmy B
<3,2017-04-02 22:04:20,Emmy B
[Card-summary_large_image] https://www.theguardian.com/uk-news/2017/apr/03/australian-anti-war-activist-among-victims-of-alleged-uk-police-hacking?CMP=share_btn_tw Ciaron O’Reilly hacked by special Branch – Time for JA legal team to take a close look for evidence of malpractice in MetPol,2017-04-02 22:23:14,Emmy B
Mindful of impersonating account https://twitter.com/JullianAsange,2017-04-05 23:18:52,Emmy B
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/849869072460369923/849869057822216193/ZbNxvomI.jpg,2017-04-05 23:19:11,Emmy B
[Tweet] https://twitter.com/ChaseMadar/status/851133403864985604 Haha,2017-04-09 14:03:45,WISE Up Action
Thanks for sharing!,2017-04-09 14:20:40,Emmy B
[Card-summary] http://archive.is/4T2QG The current page of the Holywood Reporter article about Laura Poitras’ ‘Risk’ has been removed but a cached version exists and I archived it: http://archive.is/4T2QG,2017-04-09 15:25:08,Emmy B
[Card-summary_large_image] http://menafn.com/1095385142/GOP-lobbyist-lawyer-Jack-Burkman-calls-on-Wikileaks-to-reveal-what-it-knows-about-murder-of-DNC-staffer-Seth-Rich Not good,2017-04-12 00:11:49,Emmy B
[Card-summary_large_image] http://www.bostonglobe.com/lifestyle/names/2017/04/11/filmmaker-laura-poitras-latest-about-julian-assange-finally-set-for-release/RprgSeMaffQWIaELmyTtfO/story.html?s_campaign=bostonglobe%3Asocialflow%3Atwitter Boston Globe saying new cut of Risk will be “less sympathetic” due to added 2016 election stuff. There were already some issues with depiction of Swedish case… I hope this hasn’t turned into another anti-JA film.,2017-04-12 09:03:27,M
"let’s hope no, but both globe and slate articles hope it is, clearly biased",2017-04-12 09:31:09,Emmy B
Did you ever see it M? I did not manage to find it anywhere,2017-04-12 09:31:37,Emmy B
I haven’t.,2017-04-12 10:00:54,M
"I think it is great, in 2016 we had the UNWGAD double decision, the questioning by Sweden and amazing releases, so there will be amazing interest for the documentary.",2017-04-12 10:09:58,Emmy B
let’s wait and see…,2017-04-12 10:11:25,Emmy B
[Card-summary_large_image] http://www.ibtimes.co.uk/isis-warns-supporters-about-cia-hacking-tools-sharing-top-takeaways-wikileaks-dump-1616845 Here we go again: WL helps Isis:,2017-04-13 07:50:51,Emmy B
[Tweet] https://twitter.com/ReutersLive/status/852606246481838081 Not good: Pompeo against WL,2017-04-13 13:07:00,Emmy B
[Card-player] https://www.youtube.com/watch?v=0FMyDMxW8mI A video,2017-04-13 13:23:32,Emmy B
[Card-player] https://www.youtube.com/watch?v=pe3ApagvwNM The whole video here:,2017-04-13 13:40:22,Emmy B
Includes Q & A,2017-04-13 13:41:02,Emmy B
[Tweet] https://twitter.com/jessicaschulb/status/852608403566448641,2017-04-13 13:45:38,M
good one!,2017-04-13 13:46:20,Emmy B
[Tweet] https://twitter.com/ggreenwald/status/852636102401945600,2017-04-13 14:40:54,M
Free speech is a weapon for government use only.,2017-04-13 14:41:36,M
Well when Pompeo quotes the intercept in his anti-wikileaks rant in the video GG has some quick thinking to do.,2017-04-13 14:46:56,Emmy B
"Very dangerous for WL that CIA’s head brings up the murder/execution of Richard Welsh CIA station master in Athens 1975 (WL GIFiles had some info on him) by “17th of November” in the introduction of his anti-WikiLeaks rant. I doubt he has particular knowledge, who wrote his speech for him and was he written in London perhaps? https://en.wikipedia.org/wiki/Revolutionary_Organization_17_November",2017-04-13 15:06:09,Emmy B
he claims in the video to have just this morning returned from the UK,2017-04-13 15:06:51,Emmy B
Pompeo’s transcript as per CIA website https://www.cia.gov/news-information/speeches-testimony/2017-speeches-testimony/pompeo-delivers-remarks-at-csis.html,2017-04-13 15:53:50,Emmy B
Will Sweden continue to ignore the need for JA’s Political Asylum even now the head of CIA has had its very public rant?,2017-04-14 00:02:30,Emmy B
[Card-summary_large_image] https://lynnaewilliams.com/2017/03/wikileaks-a-spy-agency-for-the-21st-century/ From 27 of March a lot of the arguments Pompey outlined in his rant can be found in this short essay https://lynnaewilliams.com/2017/03/wikileaks-a-spy-agency-for-the-21st-century/@wlynnae she has penned another essay in her blog about Vault7,2017-04-15 08:33:01,Emmy B
[Card-summary_large_image] https://extranewsfeed.com/wikileaks-vault-7-cias-operational-security-apocalypse-1f3fac925a54,2017-04-15 08:35:07,Emmy B
[Card-summary_large_image] http://www.thedailybeast.com/articles/2012/03/29/lynnae-williams-the-cia-spy-who-tweets.html major mental health issues perhaps http://www.thedailybeast.com/articles/2012/03/29/lynnae-williams-the-cia-spy-who-tweets.html,2017-04-15 08:56:12,Emmy B
[Card-summary_large_image] https://sputniknews.com/politics/201704171052715000-wikileaks-data-vault7-cia/,2017-04-17 11:42:31,Emmy B
Something to look at perhaps regarding wikileaks.ch de-listing https://www.switch.ch/en/saferinternet/domainstatus/?domain=wikileaks.ch&auth=588519,2017-04-18 06:15:19,Emmy B
https://twitter.com/PPInternational/status/854346507407024129,2017-04-18 09:39:46,Emmy B
Jeremy Corbyn with a ‘y’ for WikiLeaks searches,2017-04-18 21:26:18,Emmy B
"[Tweet] https://twitter.com/jamesrbuk/status/848152702773276673 Well, he would know.",2017-04-19 03:47:45,WISE Up Action
LOL,2017-04-19 07:39:24,LibertarianLibrarian
[Card-summary_large_image] https://www.theguardian.com/commentisfree/2017/apr/21/the-guardian-view-on-prosecuting-wikileaks-dont-do-it?CMP=twt_gu The Guardian’s editorial view “don’t prosecute wikileaks” is just an opportunity for repeating all their smears about WL,2017-04-21 11:14:31,Emmy B
"Snowden got a promotion at the Freedom of the Press Foundation? sometime between Jan 2017 and Feb 23rd this year from Director he became President (as per his Twitter bio). I did not realise they had a President , I guess it means president of the Board.",2017-04-21 11:56:47,Emmy B
17th Jan http://archive.is/jzqHahttp://archive.is/ffP2x,2017-04-21 11:58:10,Emmy B
[Card-summary_large_image] https://www.wired.com/2017/02/reporters-need-edward-snowden/ here it says he became president in 2015,2017-04-21 12:05:52,Emmy B
[Tweet] https://twitter.com/maxthegirl/status/855196984977870848 Sad.,2017-04-21 21:25:55,M
Pseudo journalist trying to back up her Assange hate.,2017-04-21 21:26:43,M
‘Accepted journalistic practices’ = sucking up to HRC.,2017-04-21 22:34:36,WISE Up Action
[Card-summary_large_image] https://fieldofvision.org/the-moderators Field of Vision is producing Adrian Chen’s documentary?,2017-04-22 01:35:39,Emmy B
Fake account getting lots of retweets https://twitter.com/_AssangeJulian/status/854778970625064960,2017-04-23 01:28:41,M
We’re blocked already!,2017-04-23 01:31:17,WISE Up Action
[Card-summary] https://greekemmy.com/2017/04/14/twitter-mission-assange-where-is-your-customer-service/ me too after,2017-04-23 01:43:52,Emmy B
"[Card-summary] https://greekemmy.com/2017/04/14/twitter-mission-assange-searching-for-customer-service/ I have reported the account twice, no effect. Wendy went to twitter to do a complaint, there is no customer service:",2017-04-23 01:47:34,Emmy B
what are we to do?,2017-04-23 01:47:47,Emmy B
[Tweet] https://twitter.com/ComunicacionEc/status/856946103891243008,2017-04-25 12:28:08,Emmy B
[Tweet] https://twitter.com/mtracey/status/856932769091338240,2017-04-25 12:35:54,M
now that’s funny!,2017-04-25 12:38:30,Emmy B
US politics is just bullshit central in these times. It’s hard to process.,2017-04-25 13:16:47,WISE Up Action
BTW quite like Tracey’s work. He seems a good guy.,2017-04-25 13:17:38,WISE Up Action
yep,2017-04-25 13:24:00,Emmy B
"[Tweet] https://twitter.com/DMagazine/status/857641996789444614 BB arrested again, believed to be for giving interviews",2017-04-27 13:44:40,M
"That’s crazy and yet another very scary sign of where my country is headed. Sadly, not much better elsewhere.",2017-04-28 06:02:20,LibertarianLibrarian
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/858021886185418759/858021560753500160/IeJ24fDo.jpg General http://WikiLeaks.org,2017-04-28 11:15:33,Emmy B
We really have to wait and see it for ourselves but according to Gizmodo “Risk” adds notoriety http://gizmodo.com/even-if-youre-sick-of-julian-assange-this-great-new-wi-1794719328https://www.yahoo.com/movies/risk-review-julian-assange-gets-141804998.html,2017-04-28 11:31:44,Emmy B
Seems to have transformed into some kind of revenge porn against jake.,2017-04-28 12:18:02,WikiLeaks
"oh, what a shame, it is not very kind to say ‘never mind’ I think it is a great shame. A lost opportunity. It was so curious that the doc was forever postponed for release, first at Toronto under Field of vision, then at Cannes, now a year later finally out but we really must wait to see it as it is very true that a number of journos just can’t wait to see blemish and they will find it even if it is not there.",2017-04-28 12:25:25,Emmy B
"[Card-summary_large_image] https://news.vice.com/story/new-doc-reveals-wikileaks-founder-julian-assanges-misogyny-distaste-for-clinton-and-trump Oh dear this does not sound good at all “Presently, the film is a severe threat to my freedom and I’m forced to treat it accordingly,”",2017-04-28 15:11:08,Emmy B
"I guess, I will stop promoting it then.",2017-04-28 15:11:49,Emmy B
Just use it to promote the other films,2017-04-29 03:12:09,WikiLeaks
"ok, thanks, keep going! <3",2017-04-29 05:46:12,Emmy B
"Oh, that’s awful to hear. Both Julian and Jake have suffered enough. And I’d been looking forward to seeing it. 🙁",2017-05-01 06:09:58,LibertarianLibrarian
Let’s hope Jacob has good support in the next few months and I mean psychological support for the attack.,2017-05-01 06:23:07,Emmy B
Also hopefully he will not be forced to react other through his lawyers if he has to.,2017-05-01 06:24:45,Emmy B
Primarily he must look after his wellbeing and not to ‘accept the challenge’ and feed the media frenzy.,2017-05-01 06:27:26,Emmy B
Yes. Hopefully his doctoral work is going well and he’s too busy with that. It still stuns me how so many people just turned on him like that. Hell of an organized smear campaign. Hate knowing that you can- trust people you thought you could.,2017-05-01 06:55:29,LibertarianLibrarian
That’s can’t.,2017-05-01 06:57:20,LibertarianLibrarian
"well… you know… s-e-x … so much trouble!!!! but what can we do? the world has to be populated hahaha, sorry, this is all very serious, especially if it becomes life threatening situation with all the backlash. For the people directly involved it is tragic, for the rest of us, well it diverts from the power political nature of the story into yet again sex and its politics. Considering it is a documentary perhaps one has to enquire if it is autobiographical at the end of the day saying more about the film maker rather than its object, the story. If the Filmmaker becomes the story rather than the minstrel then what do we have?",2017-05-01 07:47:50,Emmy B
"I would love to see all versions of it, as ‘Asylum’ Sep 2016, ‘Risk’ April 2016, ‘Risk’ May 2017 and compare and contrast, but perhaps, at the end of the day, it is not so important.",2017-05-01 07:50:41,Emmy B
"sorry, ‘Asylum’ Sep 2015",2017-05-01 07:51:05,Emmy B
"She broke all her written and verbal agreements. She’s the daughter of a billionaire. Pretty boring US imperialism. Make agreements with the natives, predate on some young ones for good measure, get the loot, break the agreements, smuggle it back to the US and profit.",2017-05-01 10:18:38,WikiLeaks
"Profit matrix changed due to DNC and jakegate. She’d have been exposed as sleeping with her subjects and making them appear positive after jakegate, so she had to attack them instead to defend against accusations of crossing the line.",2017-05-01 10:20:25,WikiLeaks
Meh. All so predictable. We knew after jakegate the film would be serious trouble.,2017-05-01 10:21:25,WikiLeaks
"He never should have had more than a bit role in the first place, since he’s never worked on a single WL publication. She gave him equal airtime to JA since he was her boyfriend. Then she was too lazy to redo the whole film after jakegate, so she just reframed it all with a narrative spin.",2017-05-01 10:23:32,WikiLeaks
Make a pro-WL film with a haigiographic depiction of your sex-accused boyfriend would have been the end of her oscar ambitions in the US for a few years given the current climate in the limo-left around Tribecca.,2017-05-01 10:28:57,WikiLeaks
Would be nice to believe she just wanted to get back at jake but that presumes some humanity that probably isn’t there.,2017-05-01 10:30:24,WikiLeaks
"Them after the Pompeo attack she didn’t have time to pivot again, so now the film is naster than her profit matrix requires. Oh well.",2017-05-01 10:32:18,WikiLeaks
I am very sorry,2017-05-01 10:41:43,Emmy B
[Tweet] https://twitter.com/BrentALang/status/858872855798456322 This tweet kind of sums it up for me. Take a film about one thing and then morph it into whatever is the trendy political topic at the time.,2017-05-01 11:16:34,M
It’s such a pity. Career (and bank) above all else.,2017-05-01 11:57:18,WISE Up Action
"[Card-summary] http://www.livetradingnews.com/oliver-stone-world-war-3-40083.html Oliver Stone on World War 3, WikiLeaks and Putin =>",2017-05-01 13:07:32,Emmy B
🙂,2017-05-01 13:07:42,Emmy B
"Just leaving this here as not the place to discuss in detail – but mentioned before concerns over Manning on her release, that agenda-driven people may want to get close to her and use her. She’s surrounded by a new crowd and we know hardly any of them. Just putting it out there for people to ponder.",2017-05-01 13:28:48,WISE Up Action
[Card-summary_large_image] https://www.eventbrite.co.uk/e/a-conversation-with-antonio-guterres-un-secretary-general-tickets-33810377750 I just booked a ticket for 10th May https://www.eventbrite.co.uk/e/a-conversation-with-antonio-guterres-un-secretary-general-tickets-33810377750,2017-05-01 14:00:24,Emmy B
"Thx WiseUp noticed the same, of concern.",2017-05-01 14:01:16,Emmy B
Good idea.,2017-05-01 14:20:10,WikiLeaks
Yes. They may attempt to instrumentalize her to distance herself from WL.,2017-05-01 14:20:44,WikiLeaks
[Card-summary_large_image] http://fanboynation.com/risk-2017/,2017-05-01 14:57:32,WikiLeaks
"I know it hurts WL/JA but lets just remember the thousands upon thousands of people who have benefitted from WL/JA’s work in a very profound way, to them this doctored doc means nothing. Take heart, the world is a big place and full of love for those like WL that do good work. There have been so many disappointments along this journey, but my goodness, how many victories, remember the superpower of the accused. <3",2017-05-01 15:28:40,Emmy B
"and remember the victories that WL has won, it has won them for the world, now who can do better than that?",2017-05-01 15:32:33,Emmy B
"Sad to see Laura sell out herself, WL, and Jake, plus basic honesty and the importance of WL and all it has accomplished.",2017-05-01 17:07:46,LibertarianLibrarian
"But you never know, it can still open eyes and make people think. As terrible as it was, The 5th Estate made me investigate the truth about JA & WL and listening to the real JA made a huge change in how I think and see the world me.",2017-05-01 17:10:30,LibertarianLibrarian
‘Around me’,2017-05-01 17:11:00,LibertarianLibrarian
Always a silver lining 🙂,2017-05-01 17:32:37,Emmy B
[Card-summary_large_image] http://www.scpr.org/programs/the-frame/2017/05/01/56485/laura-poitras-confronts-contradictions-about-julia/ she’s backpeddling,2017-05-01 17:47:51,WikiLeaks
"And lying. Note on the ‘shaking’ footage, actually, JA is tapping his leg. We told her for two years to not use it because it looks like shaking.",2017-05-01 17:49:41,WikiLeaks
"whatever I say it’s not going to make it better considering it is a betrayal, the voice over alone makes it a departure from any pretence of objectivity. But I have not seen it, when I will I will have more to say.",2017-05-01 22:25:18,Emmy B
"Oh good grief. All that time & work and she doesn’t have enough pride in it or responsibility for it, to present it honesty? Maybe it’s because I provide medical information to doctors and patient families that can affect a child’s health and life, but it just blows my mind when people misrepresent reality so casually. It’s not even a pure fact versus dramatic presentation difference, much in pediatrics is based on limited evidence and clinician judgement, but just just an ethos of personal responsibility and trust when what you do and say impacts people’s lives. Never understood deliberate lying or falsifying or shading truth just out of greed or ambition.",2017-05-02 11:20:28,LibertarianLibrarian
I know it’s a staple of politics and etc. But… I’m just disgusted.,2017-05-02 11:22:06,LibertarianLibrarian
"Unfortunately the cachet of an award winner gives her opportunity to spin this without critique, and very few will know the true story. 🙁",2017-05-02 11:28:03,WISE Up Action
"[Card-summary_large_image] http://www.newsweek.com/director-laura-poitras-discusses-film-julian-assange-593039 In this Newsweek interview LP defends WL/JA against what the interviewer puts forward after watching the film. It is an interesting duality, LP bakes a chocolate cake for commercial consumption, the packing house (journo) is trying to wrap it in a chocolate cake wrapping paper advertising how chocolatee it tastes, she objects at the wrapping paper insisting sit tastes of coconut and as the baker she is the authority on the cake…hmm… but one can’t have their cake and eat it. She can’t have it both ways or can she?",2017-05-02 13:56:57,Emmy B
"It’s going to be very interesting to see the final version (would love to see earlier ones as well). I suspect that she may be trying to walk a high wire without falling off. After everything, she’d look absolutely horrible if throws WL & JA under a bus yet she’s trying to distance herself enough to ‘fit in with the cool kids’ so to speak.",2017-05-02 14:38:45,LibertarianLibrarian
[Card-summary_large_image] http://www.aftonbladet.se/nyheter/a/knBjX/vill-att-sverige-haver-haktning-av-assange Swedish Newspaper reports Samuelson petitions the Stockholm District Court to dismiss Swedish arrest warrant against Julian Assange to allow him to travel to Ecuador.,2017-05-02 23:38:28,Emmy B
Got to wonder when even Swedish courts are going to start realizing the utter absurdity of the so-called allegations.,2017-05-03 05:55:21,LibertarianLibrarian
"I don’t think the Swedish Courts will ever get the chance to consider any of the actual facts of the non-case against JA. So far in 6 yrs they have focused on procedural matters and requirements which strengthened the Swedish Prosecutors procrastination strategy to the point they both could. But! the current legal motion is the one that ties in with the CIA’s historic role of collaboration of the Swedish Political world and perhaps even judicial regarding the illegal renditions, and the one that could, take the Swedish state once again in front the European Court of Human Rights.",2017-05-03 06:36:36,Emmy B
Keeping the pressure and public eye on them and their absurd behavior is always good. Just keep hoping some judge is going to finally get frustrated and embarrassed enough to toss it out.,2017-05-03 09:16:17,LibertarianLibrarian
Wouldn’t that be wonderful? *yeah* 😀,2017-05-03 09:19:47,Emmy B
"[Card-summary] http://canadafreepress.com/article/the-role-of-the-cias-john-brennan I think this is a very important article in its perspective, linking Democrats in funding Christopher Steel’s ‘Trump Dossier’ as a reaction to WL’s announcement that a Clinton release was in the pipeline.",2017-05-03 10:11:30,Emmy B
[Tweet] https://twitter.com/kgosztola/status/859797449858314241,2017-05-03 10:20:26,M
[Tweet] https://twitter.com/jdubs88/status/859805434668093440,2017-05-03 10:20:30,M
“Intelligence porn” has led to some pretty hilarious tweets.,2017-05-03 10:21:58,M
Thank you! 😉,2017-05-03 10:22:19,Emmy B
I am retweeting 🙂 will make someone’s day,2017-05-03 10:25:14,Emmy B
LOL! 🙂,2017-05-03 13:52:51,LibertarianLibrarian
"[Card-summary] https://greekemmy.com/2017/05/04/an-assange-question-for-secretary-general-of-the-united-nations-sglondon-unauk/ I have submitted my Assange question for consideration by UNA, perhaps they let me ask, perhaps not. Will be very interesting to attend any way 🙂",2017-05-04 08:16:41,Emmy B
"The more LP talks about ‘Risk’ the more I think less of her. Such a pity. I read all the reviews hoping that at least the doc might have original footage that could add something, one bit of something new or of interest, so far nothing of what has been reported is vaguely newsworthy to me, but perhaps because I have followed the story closely, still, you kind of hope that a documentary might actually bring something new to the public. I booked a ticket for the film’s UK premier in June but it might be it’s not the effort.",2017-05-05 06:33:39,Emmy B
[Card-summary] https://disq.us/url?url=https%3A%2F%2Fwww.dropbox.com%2Fs%2Fw699ziol03e0bf4%2FRisk%2520%282017%29%2520Q%26A%2520with%2520Director%2520Laura%2520Poitras.mp3%3Fdl%3D0%3AGCK73h38iSVVew4BgzAGDW7ltB4&cuid=3495889 LP lies to Scahill’s face here:,2017-05-05 06:55:13,WikiLeaks
There were of course extensive written contracts and verbal assurances covering recordings of legal meetings (and everything else).,2017-05-05 06:56:03,WikiLeaks
“Why does he trust me?” — because of explicit contracts.,2017-05-05 06:57:41,WikiLeaks
And WL took physical possession of all footage at the end of each recording.,2017-05-05 06:58:04,WikiLeaks
That was sensible.,2017-05-05 07:00:12,Emmy B
"I’ve got to go now but I will listen to the podcast later, thank you very much for sharing, it has not come up yet in my google searches. Melinda Taylor did a great job with her article and I think it is right to say she spoke for all of us WL sup which happen to be women.",2017-05-05 07:02:09,Emmy B
just keep going! <3,2017-05-05 07:02:35,Emmy B
"Glad WL has the full footage, which can be used to counter any revisionist/out of context clipping. And it stuns me that Poitras would denigrate Sarah Harrison in anyway. Melinda Taylor’s article was excellent.",2017-05-05 08:34:12,LibertarianLibrarian
"there is an option missing from Macronleaks intent list : those seeking alliances in the Continent against Whistleblowing protections, consider as an indicator, France political leadership intent to protect Assange, several presidential hopefuls offered protection, reflecting liberal approach, what would they say now? this hack strengthens the arm of Macron to reverse such liberal approach, de license RT, and bring public opinion to the pro censorship side. Who is going to play Crowdstrike’s role? How is this going to influence Data and Communications policy in EU? so perhaps intent is broader to influence EU wide policy and of course yes considering the already fuelled anti-Russian military efforts by Nato at Europe’s eastern border, muzzle public opinion dissent against build up of hostility operations there. Also I am sorry to say they might start treating such incidents as they do terror attacks. Perhaps perhaps perhaps. On the other hand it will be very interesting to see post elections results which French Media will report what from the emails and weather they will ‘ethically’ self censor.",2017-05-05 18:54:44,Emmy B
"if Ukraine is instrumentalised to influence communication policy in EU in the same manner it has been used to influence military strategy, Cyber warfare strategy will also be steared in the same direction. In the absence of a Britain stearing EU policy the US way due to its weakened Brexit position, Macron may yet play that role in the meanwhile, I mean, when did an Obama endorsed a French presidential candidate the eve of both first and second rounds. The snug is that EU/US policy in the Ukraine has brought about a civil war in that country, if now Ukraine has been instrumentalised to destabilise the EU then what is the expression? “the chickens have come home to roost”",2017-05-05 19:17:15,Emmy B
[Tweet] https://twitter.com/davrosz/status/860673806892912641,2017-05-06 12:17:12,Emmy B
[Card-summary_large_image] http://www.bbc.co.uk/news/world-asia-39836231 Didn’t know that Sweden ‘looks after US interests in North Korea’.,2017-05-07 09:53:46,WISE Up Action
Now we know!,2017-05-07 10:25:17,Emmy B
In the video WL just shared there is an error!!! it repeats zeynep tufekci’s fake news that WL released the names and addresses of hundreds of thousands of Turkish women,2017-05-07 14:28:26,Emmy B
3:20 min,2017-05-07 14:28:59,Emmy B
[Card-summary_large_image] https://www.washingtonpost.com/news/act-four/wp/2017/05/08/i-saw-laura-poitrass-julian-assange-movie-10-days-ago-im-still-struggling-with-it/?utm_term=.cf110d8999c7 Interesting review of Risk. People recognizing it as a botched job?,2017-05-08 07:36:16,WISE Up Action
Zeynep is dangerous since she infects free speech conference and has a monthly column in the NYT,2017-05-08 08:29:14,WikiLeaks
"But essentially the entire free speech circuit is underwritten by US, UK and Sweden",2017-05-08 08:29:55,WikiLeaks
As they’re all involved in extensive cultural imperialism and cultural content exports it suits them,2017-05-08 08:31:29,WikiLeaks
"What an eye opener! But then historically British colonialism thrived as much under Labour as under the Conservatives. So, perhaps we should expect no better, still one must always expect better.",2017-05-08 09:22:25,Emmy B
[Tweet] https://twitter.com/gregorykorte/status/862060532752416769,2017-05-09 14:48:49,WISE Up Action
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/862062591744651269/862062581686702080/Jr2PWaGL.jpg,2017-05-09 14:51:52,WISE Up Action
[Tweet] https://twitter.com/nw_nicholas/status/862266615316041728 Ball is being a tool again I see.,2017-05-10 08:47:57,WISE Up Action
People seen this? https://petitions.whitehouse.gov/petition/do-not-chargearrest-julian-assange,2017-05-12 03:56:34,WISE Up Action
How low can Ball fall!,2017-05-12 04:10:30,Emmy B
I signed the petition,2017-05-12 04:11:02,Emmy B
it is a terribly written peitition which will go no where,2017-05-12 08:17:58,WikiLeaks
A new one needs to be created that has at least basica gramar,2017-05-12 08:18:20,WikiLeaks
I know! Wendy is trying to do something,2017-05-12 08:22:06,Emmy B
[Card-summary_large_image] http://www.independent.co.uk/life-style/gadgets-and-tech/news/nhs-cyber-attack-wikileaks-nsa-software-used-uk-hospitals-a7733461.html I think this one need urgent attention from WikiLeaks Task Force,2017-05-12 12:51:49,Emmy B
[Tweet] https://twitter.com/CaptainKurtis/status/863562441493544964,2017-05-13 21:00:17,Emmy B
"Risk online for free, I don’t know if it is safe to click on link but I did and watched LP’s doc.",2017-05-13 21:01:43,Emmy B
"some bits are bad, some bits are good, not as bad as I thought having read the reviews.",2017-05-13 21:03:09,Emmy B
"So perhaps I’ won’t be going to Sheffield on the 11th of June to view it after all , it has its UK premier at their film festival there.",2017-05-13 21:05:28,Emmy B
"oh, it was horrid to Jacob",2017-05-13 21:05:50,Emmy B
[Card-summary] https://wiseupaction.info/2017/05/14/statement-from-chelsea-mannings-welsh-irish-family-14-may-2017/ Well done to genny for arranging the Welsh/Irish family statement for Chelsea’s release <3 [redacted to protect third party personal and private information],2017-05-14 14:55:20,Emmy B
[Tweet] https://twitter.com/isislovecruft/status/864245830588538880 With friends like these….,2017-05-15 23:37:16,WISE Up Action
[Tweet] https://twitter.com/isislovecruft/status/863929279884795905,2017-05-15 23:45:55,WISE Up Action
